id,date,hour,leagueMatchNb,idHome,homeTeam,idAway,awayTeam,h_score,a_score,h_possession,h_duelsWon,h_aerialDuelsWon,h_interceptions,h_offPlays,h_corners,h_passes,h_longPasses,h_succeededPasses,h_succeededPassesOppositeSide,h_centers,h_succeededCenters,h_shots,h_targetedShots,h_counteredShots,h_extSurfaceShots,h_intSurfaceShots,h_precisionShots,h_tackles,h_succeededTackles,h_clears,h_concededFaults,h_yellowCards,h_redCards,a_possession,a_duelsWon,a_aerialDuelsWon,a_interceptions,a_offPlays,a_corners,a_passes,a_longPasses,a_succeededPasses,a_succeededPassesOppositeSide,a_centers,a_succeededCenters,a_shots,a_targetedShots,a_counteredShots,a_extSurfaceShots,a_intSurfaceShots,a_precisionShots,a_tackles,a_succeededTackles,a_clears,a_concededFaults,a_yellowCards,a_redCards
68810,20210424,2000,35,4,AJA,10,USLD,2,1,56.3,47.6,40.7,15,5,3,500,76,82.6,67.1,21,38.1,16,4,4,5,11,25.0,13,53.8,13,17,0,1,43.7,52.4,59.3,9,2,4,388,76,73.5,64.3,18,16.7,8,2,2,4,4,25.0,8,75.0,14,8,3,0
68811,20210424,2000,35,24,FCCO,16,ASNL,1,1,51.8,48.4,62.5,13,1,5,403,78,69.0,58.1,22,31.8,15,5,1,4,11,33.3,12,66.7,5,24,2,0,48.2,51.6,37.5,21,1,0,383,76,69.5,57.9,10,20.0,10,2,3,3,7,20.0,19,52.6,18,18,2,0
68813,20210424,2000,35,13,EAG,1,PFC,0,0,45.8,55.1,85.7,14,6,5,435,41,83.4,69.3,21,19.0,4,0,2,1,3,0.0,19,68.4,20,16,4,0,54.2,44.9,14.3,9,0,7,522,60,84.3,61.4,20,10.0,11,3,5,4,7,27.3,11,81.8,8,7,2,0
68814,20210424,2000,35,20,RAF,12,HAC,1,1,33.6,42.2,39.3,9,0,3,287,86,69.0,53.8,18,11.1,11,4,3,4,7,36.4,12,91.7,12,18,2,0,66.4,57.8,60.7,7,5,2,586,66,83.8,72.5,15,33.3,11,7,1,2,9,63.6,9,66.7,9,6,0,0
68815,20210424,2000,35,3,FCSM,2,SMC,1,0,51.8,47.4,55.2,12,0,5,467,57,86.1,76.4,11,27.3,12,5,4,2,10,41.7,11,81.8,20,13,2,0,48.2,52.6,44.8,12,1,7,424,57,81.6,66.1,17,11.8,12,2,4,8,4,16.7,19,57.9,10,15,3,0
68818,20210424,2000,35,15,VAFC,14,CNFC,1,1,59.4,48.1,48.1,9,4,4,460,56,84.6,67.3,16,25.0,7,3,1,5,2,42.9,12,66.7,15,13,2,1,40.6,51.9,51.9,13,2,5,311,53,75.2,62.4,16,31.3,11,4,1,3,8,36.4,22,72.7,10,20,1,0
68812,20210426,2045,35,23,CF63,22,LBC,2,1,40.3,44.2,16.7,17,4,6,448,54,86.8,69.8,18,27.8,12,6,0,4,8,50.0,14,64.3,12,11,0,0,59.7,55.8,83.3,7,1,1,669,40,90.7,79.5,20,15.0,9,5,2,6,3,55.6,19,63.2,12,13,0,0
68816,20210512,1900,35,7,TFC,5,PAUFC,2,2,56.3,48.5,52.8,12,1,5,450,57,78.0,70.8,23,43.5,16,2,2,2,14,12.5,23,65.2,21,15,2,0,43.7,51.5,47.2,18,0,11,348,68,70.7,55.3,24,12.5,9,3,0,1,8,33.3,25,48.0,17,13,3,0
68827,20210501,1500,36,1,PFC,7,TFC,3,1,50.8,51.2,55.0,4,1,4,393,71,73.3,54.1,19,15.8,11,3,2,3,8,27.3,20,55.0,9,20,1,0,49.2,48.8,45.0,8,3,4,377,67,76.4,60.6,16,43.8,8,1,2,3,5,12.5,15,60.0,12,19,3,0
68819,20210501,2000,36,17,ASC,13,EAG,0,3,55.4,41.2,18.2,11,1,7,572,54,86.7,73.3,23,17.4,16,2,4,9,7,12.5,12,75.0,6,9,1,0,44.6,58.8,81.8,15,2,2,468,57,83.1,71.5,8,37.5,13,3,2,7,6,23.1,16,75.0,21,12,0,0
68820,20210501,2000,36,2,SMC,4,AJA,0,0,34.9,48.8,59.3,13,1,6,283,49,73.9,66.0,21,38.1,19,5,7,9,10,26.3,12,83.3,25,10,3,0,65.1,51.2,40.7,10,2,7,538,67,81.4,69.5,26,26.9,13,4,2,6,7,30.8,16,62.5,9,11,3,0
68821,20210501,2000,36,22,LBC,21,ESTAC,1,2,55.4,48.2,54.3,15,0,5,438,66,82.0,66.7,10,50.0,7,1,3,2,5,14.3,5,80.0,10,22,2,1,44.6,51.8,45.7,25,3,6,340,50,79.1,64.4,22,27.3,16,8,2,4,12,50.0,18,83.3,5,17,0,0
68822,20210501,2000,36,10,USLD,3,FCSM,1,0,45.6,52.7,45.2,10,0,2,415,64,80.2,63.8,12,16.7,13,7,1,5,8,53.8,15,60.0,14,14,1,0,54.4,47.3,54.8,14,2,6,487,63,81.7,63.4,20,15.0,7,4,1,2,5,57.1,8,62.5,15,19,2,1
68824,20210501,2000,36,12,HAC,24,FCCO,2,4,53.9,58.8,64.7,11,0,4,421,53,80.0,66.0,20,10.0,13,6,2,5,8,46.2,18,72.2,25,12,4,0,46.1,41.2,35.3,12,3,3,355,57,75.5,58.9,22,9.1,10,6,1,5,5,60.0,12,41.7,17,16,3,0
68825,20210501,2000,36,16,ASNL,15,VAFC,1,3,65.3,57.1,58.5,6,4,6,519,53,82.7,69.9,26,11.5,17,5,2,9,8,29.4,18,66.7,12,14,0,0,34.7,42.9,41.5,12,2,4,278,60,69.8,52.8,13,23.1,14,6,2,4,10,42.9,13,38.5,15,11,2,0
68826,20210501,2000,36,14,CNFC,20,RAF,1,1,55.0,46.2,40.5,7,5,3,425,68,81.2,62.7,17,17.6,13,5,5,5,8,38.5,21,57.1,14,17,0,0,45.0,53.8,59.5,13,1,4,337,72,79.2,71.0,23,34.8,9,4,0,4,5,44.4,14,57.1,24,18,0,0
68828,20210501,2000,36,5,PAUFC,6,ACA,0,0,48.6,58.8,61.8,20,1,7,425,71,79.1,61.5,31,22.6,11,0,2,4,7,0.0,12,83.3,7,12,1,0,51.4,41.2,38.2,14,0,3,469,68,80.4,68.0,11,45.5,11,2,4,5,6,18.2,9,55.6,32,10,1,0
68823,20210503,2045,36,19,GF38,23,CF63,1,2,48.9,49.0,47.4,15,0,6,458,65,81.9,70.2,28,17.9,11,3,2,4,7,27.3,18,55.6,7,8,1,0,51.1,51.0,52.6,21,1,7,496,51,83.3,64.5,11,27.3,11,6,1,4,7,54.5,21,61.9,14,11,2,0
68829,20210508,2000,37,6,ACA,1,PFC,1,1,61.9,53.5,46.9,7,9,5,528,50,84.3,70.9,24,16.7,7,3,3,2,5,42.9,23,56.5,6,17,2,0,38.1,46.5,53.1,30,2,0,330,60,75.2,55.2,7,14.3,5,1,2,2,3,20.0,4,25.0,12,6,0,1
68830,20210508,2000,37,17,ASC,14,CNFC,0,0,42.9,50.5,51.4,13,2,2,347,82,76.9,62.5,7,14.3,6,3,1,5,1,50.0,11,81.8,13,13,2,1,57.1,49.5,48.6,6,3,2,455,58,84.2,73.8,16,6.3,7,1,2,2,5,14.3,16,68.8,4,13,1,0
68831,20210508,2000,37,4,AJA,19,GF38,1,1,62.2,43.4,39.5,17,3,6,632,79,82.9,67.7,26,30.8,17,5,7,7,10,29.4,13,53.8,7,12,0,0,37.8,56.6,60.5,22,4,0,394,83,75.9,69.0,10,10.0,9,1,2,3,6,11.1,11,72.7,20,11,3,0
68832,20210508,2000,37,24,FCCO,5,PAUFC,1,0,43.7,52.9,46.9,9,1,4,258,52,68.2,56.9,17,29.4,8,4,1,0,8,50.0,27,48.1,21,11,1,0,56.3,47.1,53.1,17,1,5,338,59,74.0,61.6,16,25.0,8,1,2,3,5,12.5,15,80.0,12,19,3,0
68833,20210508,2000,37,23,CF63,3,FCSM,3,1,62.2,52.7,56.3,13,3,3,591,53,88.5,70.9,12,33.3,14,6,1,3,11,42.9,16,81.3,13,12,0,0,37.8,47.3,43.8,11,0,5,357,55,79.6,58.2,11,18.2,10,2,3,7,3,20.0,18,44.4,10,12,2,0
68834,20210508,2000,37,13,EAG,22,LBC,2,0,39.9,54.1,56.3,15,2,2,449,56,85.1,70.7,12,33.3,17,8,1,6,11,47.1,19,73.7,1,16,1,0,60.1,45.9,43.8,17,6,0,686,35,90.5,78.4,5,40.0,7,1,2,5,2,14.3,12,66.7,8,4,1,0
68835,20210508,2000,37,20,RAF,16,ASNL,1,1,46.4,48.4,46.7,9,2,7,293,73,73.0,58.5,21,38.1,11,3,2,5,6,27.3,8,37.5,15,18,2,0,53.6,51.6,53.3,11,0,4,345,50,78.0,61.1,16,12.5,10,7,1,6,4,70.0,13,38.5,15,14,1,0
68836,20210508,2000,37,7,TFC,2,SMC,3,0,63.5,52.8,31.0,10,1,5,565,53,85.5,76.3,19,15.8,17,6,3,7,10,35.3,15,66.7,11,7,0,0,36.5,47.2,69.0,13,0,7,323,60,74.3,61.3,12,25.0,15,6,4,5,10,40.0,14,50.0,18,17,2,1
68837,20210508,2000,37,21,ESTAC,10,USLD,2,0,64.3,52.8,57.1,11,2,4,473,64,82.5,64.8,18,16.7,9,5,0,2,7,55.6,17,47.1,4,13,2,0,35.7,47.2,42.9,18,2,2,264,62,72.0,62.4,10,40.0,7,3,1,1,6,42.9,9,44.4,12,9,1,0
68838,20210508,2000,37,15,VAFC,12,HAC,3,5,60.8,44.4,39.3,5,0,2,582,38,87.6,76.8,13,7.7,9,6,1,5,4,66.7,15,40.0,5,16,3,0,39.2,55.6,60.7,11,4,3,374,40,84.2,70.3,9,33.3,14,10,0,3,11,71.4,13,53.8,13,8,0,0
68839,20210515,2000,38,2,SMC,23,CF63,2,1,27.1,43.7,41.7,13,0,2,270,52,75.2,56.8,12,8.3,4,3,1,2,2,75.0,15,53.3,23,11,1,1,72.9,56.3,58.3,8,0,5,741,37,91.2,82.4,18,33.3,19,7,3,11,8,36.8,21,66.7,9,13,0,0
68840,20210515,2000,38,22,LBC,6,ACA,0,0,62.2,51.1,48.3,11,1,3,654,56,85.8,74.6,9,33.3,13,3,3,8,5,23.1,8,62.5,14,7,1,0,37.8,48.9,51.7,9,8,3,384,48,78.4,68.3,20,30.0,15,6,1,6,9,40.0,16,68.8,8,14,1,0
68841,20210515,2000,38,10,USLD,7,TFC,3,3,50.4,48.7,55.0,6,2,6,370,65,77.8,58.9,20,25.0,12,5,1,2,10,41.7,8,75.0,11,11,1,0,49.6,51.3,45.0,1,4,1,355,52,80.3,66.7,22,22.7,11,4,1,5,6,36.4,6,50.0,15,11,1,1
68842,20210515,2000,38,19,GF38,20,RAF,1,0,64.2,51.9,50.0,16,0,6,557,53,88.3,76.6,29,37.9,18,5,2,4,14,27.8,12,58.3,9,11,1,0,35.8,48.1,50.0,12,1,3,317,56,76.7,60.9,9,0.0,6,1,0,3,3,16.7,13,46.2,23,15,2,0
68843,20210515,2000,38,12,HAC,21,ESTAC,3,2,29.5,56.4,47.6,17,0,1,272,50,68.4,57.1,5,0.0,7,4,0,2,5,57.1,23,69.6,27,7,1,0,70.5,43.6,52.4,15,1,8,653,53,88.4,80.7,25,20.0,22,15,2,8,14,68.2,17,76.5,5,15,2,0
68844,20210515,2000,38,16,ASNL,17,ASC,2,2,66.1,44.9,44.0,9,2,9,571,77,82.3,64.3,27,29.6,13,5,0,4,9,38.5,13,69.2,4,14,0,0,33.9,55.1,56.0,15,2,1,302,67,69.2,57.0,7,14.3,6,3,1,2,4,50.0,15,60.0,18,14,1,0
68845,20210515,2000,38,14,CNFC,13,EAG,0,2,38.0,45.5,39.3,12,2,3,375,59,81.6,61.1,21,23.8,16,1,4,7,9,6.3,11,63.6,7,15,3,1,62.0,54.5,60.7,12,1,1,637,53,89.0,81.5,8,37.5,9,4,1,2,7,44.4,9,33.3,18,18,1,0
68846,20210515,2000,38,1,PFC,24,FCCO,3,0,55.8,47.9,36.4,8,2,4,439,59,80.4,61.0,17,11.8,9,6,1,2,7,66.7,23,52.2,13,15,3,0,44.2,52.1,63.6,11,3,4,338,61,74.0,58.0,21,33.3,6,1,2,1,5,16.7,17,52.9,10,13,1,1
68847,20210515,2000,38,5,PAUFC,15,VAFC,4,3,35.0,48.4,63.6,19,2,3,289,73,72.0,60.1,9,33.3,10,5,1,3,7,50.0,21,61.9,24,14,3,0,65.0,51.6,36.4,9,1,6,525,52,85.3,72.9,30,13.3,16,7,2,6,10,43.8,14,64.3,5,11,3,0
68848,20210515,2000,38,3,FCSM,4,AJA,2,3,39.9,52.8,38.7,17,2,2,347,58,76.4,63.4,10,50.0,16,8,3,9,7,50.0,10,50.0,12,3,0,0,60.1,47.2,61.3,10,3,6,512,67,81.1,64.2,21,47.6,22,9,4,7,15,40.9,13,53.8,8,9,0,0
